VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-01-01 01:27:22,2020-01-01 01:32:30,2,0.85,1,N,237,141,1,5.5,0.5,0.5,1.12,0.0,0.3,10.42,2.5
2,2020-01-01 01:35:13,2020-01-01 02:04:20,1,10.23,1,N,141,189,2,31.5,0.5,0.5,0.0,0.0,0.3,35.3,2.5
2,2020-01-01 01:00:55,2020-01-01 01:40:16,1,8.91,1,N,234,244,1,34.5,0.5,0.5,7.0,0.0,0.3,45.3,2.5
2,2020-01-01 01:51:43,2020-01-01 02:05:44,2,7.01,1,N,152,241,1,20.5,0.5,0.5,0.0,0.0,0.3,21.8,0.0
2,2020-01-01 01:12:43,2020-01-01 01:19:07,1,1.4,1,N,7,179,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0.0
2,2020-01-01 01:28:55,2020-01-01 01:45:53,1,3.3,1,N,7,129,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,0.0
1,2020-01-01 01:13:55,2020-01-01 01:19:52,0,1.7,1,N,264,263,1,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2.5
1,2020-01-01 01:25:08,2020-01-01 01:37:07,0,2.3,1,N,263,137,1,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
1,2020-01-01 01:40:04,2020-01-01 02:00:25,0,4.5,1,N,107,25,1,17.5,3.0,0.5,2.5,0.0,0.3,23.8,2.5
2,2020-01-01 01:28:59,2020-01-01 01:37:22,2,2.1,1,N,237,74,1,9.0,0.5,0.5,2.56,0.0,0.3,17.31,2.5
2,2020-01-01 01:47:29,2020-01-01 02:12:41,1,4.89,1,N,263,158,1,19.0,0.5,0.5,5.7,0.0,0.3,28.5,2.5
2,2020-01-01 01:17:13,2020-01-01 01:36:33,1,5.8,1,N,234,256,2,19.5,0.5,0.5,0.0,0.0,0.3,23.3,2.5
2,2020-01-01 01:37:03,2020-01-01 01:54:30,1,4.34,1,N,256,25,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,0.0
2,2020-01-01 01:36:03,2020-01-01 01:48:26,4,1.82,1,N,237,48,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-01 01:49:05,2020-01-01 01:59:09,4,1.99,1,N,48,90,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 01:00:08,2020-01-01 01:06:49,2,1.01,1,N,79,170,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 01:11:55,2020-01-01 01:16:46,3,0.5,1,N,164,137,1,5.0,0.5,0.5,1.32,0.0,0.3,10.12,2.5
2,2020-01-01 01:17:44,2020-01-01 01:26:50,2,2.46,1,N,137,262,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-01 01:27:37,2020-01-01 01:38:06,1,2.87,1,N,263,42,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2,2020-01-01 01:50:40,2020-01-01 01:58:13,2,1.52,1,N,237,161,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
1,2020-01-01 01:10:49,2020-01-01 01:27:47,1,3.1,1,N,47,116,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,0.0
1,2020-01-01 01:59:47,2020-01-01 02:32:27,6,8.4,1,N,152,79,2,29.5,3.0,0.5,0.0,0.0,0.3,33.3,2.5
2,2020-01-01 01:10:29,2020-01-01 01:22:48,1,2.83,1,N,237,236,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 01:28:39,2020-01-01 01:41:16,1,3.56,1,N,239,74,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 01:42:30,2020-01-01 01:52:24,2,2.43,1,N,74,262,1,10.0,0.5,0.5,4.14,0.0,0.3,17.94,2.5
2,2020-01-01 01:27:29,2020-01-01 01:34:04,3,0.88,1,N,249,158,1,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
2,2020-01-01 01:35:43,2020-01-01 01:43:47,3,1.85,1,N,158,246,1,8.0,0.5,0.5,1.0,0.0,0.3,12.8,2.5
2,2020-01-01 01:45:03,2020-01-01 02:13:30,4,3.3,1,N,246,140,1,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
1,2020-01-01 01:25:08,2020-01-01 01:49:33,1,5.0,1,N,79,112,1,20.5,3.0,0.5,4.85,0.0,0.3,29.15,2.5
1,2020-01-01 01:55:25,2020-01-01 02:13:56,1,5.4,1,N,112,189,1,19.0,0.5,0.5,5.05,0.0,0.3,25.35,0.0
2,2020-01-01 01:22:58,2020-01-01 01:35:51,1,2.55,1,N,140,146,1,11.5,0.5,0.5,2.0,0.0,0.3,17.3,2.5
2,2020-01-01 01:06:44,2020-01-01 01:19:19,1,0.94,1,N,161,170,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 01:28:40,2020-01-01 01:58:23,1,3.21,1,N,170,143,1,19.0,0.5,0.5,5.7,0.0,0.3,28.5,2.5
2,2020-01-01 01:59:46,2020-01-01 02:08:03,1,2.01,1,N,143,238,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 01:17:21,2020-01-01 01:23:14,6,1.15,1,N,231,261,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 01:24:30,2020-01-01 01:36:07,6,1.44,1,N,261,144,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 01:38:34,2020-01-01 01:57:54,6,5.12,1,N,144,190,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
1,2020-01-01 01:23:26,2020-01-01 01:45:58,2,8.5,1,N,137,223,1,26.0,3.0,0.5,10.75,6.12,0.3,46.67,2.5
2,2020-01-01 01:08:14,2020-01-01 01:10:14,2,0.24,1,N,42,42,4,-3.5,-0.5,-0.5,-0.8,0.0,-0.3,-5.6,0.0
2,2020-01-01 01:08:14,2020-01-01 01:10:14,2,0.24,1,N,42,42,1,3.5,0.5,0.5,0.8,0.0,0.3,5.6,0.0
2,2020-01-01 01:31:26,2020-01-01 01:36:12,1,0.9,1,N,43,142,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 01:47:45,2020-01-01 02:04:08,2,5.18,1,N,48,41,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
2,2020-01-01 00:59:34,2020-01-01 01:12:43,5,2.25,1,N,145,226,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,0.0
2,2020-01-01 01:15:58,2020-01-01 01:21:36,5,0.8,1,N,226,226,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
2,2020-01-01 01:42:47,2020-01-01 01:52:22,5,1.45,1,N,237,142,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 01:53:37,2020-01-01 02:18:35,5,4.75,1,N,142,211,1,19.0,0.5,0.5,2.28,0.0,0.3,25.08,2.5
1,2020-01-01 01:30:40,2020-01-01 01:56:26,2,14.5,1,N,132,71,3,40.0,0.5,0.5,0.0,0.0,0.3,41.3,0.0
2,2020-01-01 01:20:09,2020-01-01 01:28:34,1,2.65,1,N,141,146,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 01:38:43,2020-01-01 01:44:50,1,0.91,1,N,237,229,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 01:46:16,2020-01-01 02:03:30,1,2.58,1,N,229,79,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-01 00:47:35,2020-01-01 00:57:20,2,1.69,1,N,263,151,1,9.0,0.5,0.5,3.84,0.0,0.3,16.64,2.5
2,2020-01-01 00:58:14,2020-01-01 01:10:58,2,3.17,1,N,151,237,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-01 01:13:01,2020-01-01 01:34:35,2,7.46,1,N,237,244,1,24.0,0.5,0.5,2.0,0.0,0.3,29.8,2.5
2,2020-01-01 01:36:29,2020-01-01 01:49:26,3,4.77,1,N,244,74,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,0.0
2,2020-01-01 01:00:20,2020-01-01 01:09:06,1,2.21,1,N,196,260,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0
2,2020-01-01 01:28:40,2020-01-01 01:37:43,1,2.5,1,N,141,75,1,10.5,0.5,0.5,4.29,0.0,0.3,18.59,2.5
2,2020-01-01 01:45:23,2020-01-01 01:59:15,1,5.96,1,N,263,232,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
2,2020-01-01 01:07:54,2020-01-01 01:25:36,1,3.21,1,N,263,48,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
2,2020-01-01 01:30:34,2020-01-01 01:56:34,2,5.44,5,N,48,265,1,60.0,0.0,0.5,15.82,0.0,0.3,79.12,2.5
1,2020-01-01 01:34:41,2020-01-01 01:50:53,1,3.3,1,N,97,89,4,13.5,0.5,0.5,0.0,0.0,0.3,14.8,0.0
2,2020-01-01 01:12:15,2020-01-01 01:18:28,1,0.91,1,N,237,140,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 01:26:46,2020-01-01 01:31:42,1,0.95,1,N,237,236,1,5.5,0.5,0.5,2.32,0.0,0.3,11.62,2.5
2,2020-01-01 01:45:20,2020-01-01 01:51:49,1,0.75,1,N,237,229,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
1,2020-01-01 01:49:23,2020-01-01 01:52:37,2,0.5,1,N,164,137,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1,2020-01-01 01:54:14,2020-01-01 02:12:58,1,3.0,1,N,137,87,1,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
2,2020-01-01 01:09:32,2020-01-01 01:24:40,1,4.18,1,N,233,202,1,14.5,0.5,0.5,20.0,0.0,0.3,38.3,2.5
2,2020-01-01 01:41:23,2020-01-01 01:52:53,1,2.68,1,N,229,236,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 01:58:59,2020-01-01 02:04:16,1,1.28,1,N,263,75,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 01:04:37,2020-01-01 01:25:25,5,2.52,1,N,48,113,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
2,2020-01-01 01:26:50,2020-01-01 01:33:35,5,0.86,1,N,113,4,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 01:34:08,2020-01-01 01:40:32,5,0.92,1,N,79,113,1,6.5,0.5,0.5,2.58,0.0,0.3,12.88,2.5
2,2020-01-01 01:41:28,2020-01-01 01:53:55,5,1.93,1,N,113,232,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 01:58:06,2020-01-01 02:23:17,5,4.88,1,N,4,37,1,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
2,2020-01-01 01:03:50,2020-01-01 01:18:00,3,2.58,1,N,262,161,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
2,2020-01-01 01:18:36,2020-01-01 01:43:39,3,5.59,1,N,161,87,1,22.0,0.5,0.5,5.16,0.0,0.3,30.96,2.5
2,2020-01-01 01:49:23,2020-01-01 02:17:52,2,4.8,1,N,231,142,1,21.0,0.5,0.5,4.96,0.0,0.3,29.76,2.5
2,2020-01-01 01:23:18,2020-01-01 01:39:41,1,2.73,1,N,246,239,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 01:40:03,2020-01-01 01:50:02,1,2.68,1,N,239,229,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2,2020-01-01 01:21:01,2020-01-01 01:30:22,1,2.22,1,N,238,116,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
2,2020-01-01 01:57:30,2020-01-01 02:11:49,1,3.75,1,N,142,116,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:49:26,2020-01-01 00:54:53,1,1.2,1,N,238,143,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:58:04,2020-01-01 01:08:06,1,1.35,1,N,143,48,1,8.5,0.5,0.5,2.21,0.0,0.3,14.51,2.5
2,2020-01-01 01:17:16,2020-01-01 01:27:41,1,1.7,1,N,142,236,1,9.0,0.5,0.5,1.92,0.0,0.3,14.72,2.5
2,2020-01-01 01:30:40,2020-01-01 01:38:28,1,2.34,1,N,236,41,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 01:02:03,2020-01-01 01:29:12,1,4.65,1,N,164,75,1,20.0,0.5,0.5,2.0,0.0,0.3,25.8,2.5
2,2020-01-01 01:42:42,2020-01-01 01:53:00,1,1.91,1,N,161,236,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 01:19:56,2020-01-01 01:32:16,1,1.28,1,N,140,161,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 01:34:56,2020-01-01 01:43:19,1,1.52,1,N,43,236,1,8.0,0.5,0.5,0.94,0.0,0.3,12.74,2.5
2,2020-01-01 01:55:50,2020-01-01 02:06:33,1,2.7,1,N,229,75,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2,2020-01-01 01:18:00,2020-01-01 01:28:15,1,1.9,1,N,237,75,1,9.0,0.5,0.5,3.84,0.0,0.3,16.64,2.5
2,2020-01-01 01:32:24,2020-01-01 01:40:47,1,1.68,1,N,75,24,1,8.0,0.5,0.5,1.67,0.0,0.3,10.97,0.0
2,2020-01-01 01:48:32,2020-01-01 02:11:13,1,4.7,1,N,238,137,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
2,2020-01-01 01:31:47,2020-01-01 01:44:48,1,2.88,1,N,161,262,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 01:46:55,2020-01-01 01:52:43,2,0.9,1,N,262,141,1,6.0,0.5,0.5,1.47,0.0,0.3,11.27,2.5
2,2020-01-01 00:56:27,2020-01-01 01:09:19,5,2.16,1,N,238,141,1,10.5,0.5,0.5,4.29,0.0,0.3,18.59,2.5
2,2020-01-01 01:15:07,2020-01-01 01:48:25,5,9.83,1,N,236,200,1,33.5,0.5,0.5,9.32,0.0,0.3,46.62,2.5
2,2020-01-01 01:02:44,2020-01-01 01:13:59,1,1.86,1,N,166,239,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 01:15:49,2020-01-01 01:55:06,1,6.18,1,N,143,209,1,27.0,0.5,0.5,6.16,0.0,0.3,36.96,2.5
2,2020-01-01 01:17:15,2020-01-01 01:23:28,5,0.91,1,N,107,79,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 01:25:15,2020-01-01 01:30:57,5,0.59,1,N,79,79,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 01:31:47,2020-01-01 01:41:55,5,1.54,1,N,79,231,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2020-01-01 01:43:12,2020-01-01 02:07:59,5,9.38,1,N,231,82,2,29.0,0.5,0.5,0.0,0.0,0.3,32.8,2.5
2,2020-01-01 01:52:13,2020-01-01 02:06:44,1,1.78,1,N,229,100,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 01:06:41,2020-01-01 01:25:41,1,2.06,1,N,246,142,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2020-01-01 01:27:17,2020-01-01 01:36:38,1,1.76,1,N,142,236,1,9.0,0.5,0.5,3.2,0.0,0.3,16.0,2.5
2,2020-01-01 01:51:28,2020-01-01 01:59:47,1,1.06,1,N,161,164,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
1,2020-01-01 01:06:49,2020-01-01 01:14:36,1,0.9,1,N,45,231,1,6.5,3.0,0.5,1.0,0.0,0.3,11.3,2.5
1,2020-01-01 01:17:05,2020-01-01 01:30:18,1,1.7,1,N,231,148,1,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1,2020-01-01 01:34:04,2020-01-01 01:55:30,1,3.2,1,N,148,164,1,15.0,3.0,0.5,4.7,0.0,0.3,23.5,2.5
1,2020-01-01 01:58:31,2020-01-01 02:30:01,1,9.0,1,N,164,116,2,30.0,3.0,0.5,0.0,0.0,0.3,33.8,2.5
1,2020-01-01 01:09:21,2020-01-01 01:36:36,2,4.0,1,N,48,236,2,20.0,3.0,0.5,0.0,0.0,0.3,23.8,2.5
1,2020-01-01 01:39:21,2020-01-01 01:42:49,0,0.9,1,N,236,141,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-01 01:53:36,2020-01-01 01:59:38,1,1.4,1,N,142,238,1,7.0,3.0,0.5,1.62,0.0,0.3,12.42,2.5
1,2020-01-01 01:40:26,2020-01-01 01:51:50,1,2.3,1,N,236,170,1,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1,2020-01-01 01:57:31,2020-01-01 02:06:18,2,2.2,1,N,107,140,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
1,2020-01-01 01:03:23,2020-01-01 01:17:50,1,4.0,1,N,237,260,2,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
1,2020-01-01 01:28:51,2020-01-01 01:44:50,1,3.7,1,N,162,41,1,15.0,3.0,0.5,4.7,0.0,0.3,23.5,2.5
1,2020-01-01 01:49:56,2020-01-01 02:13:05,1,4.2,1,N,24,69,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,0.0
1,2020-01-01 01:39:08,2020-01-01 01:56:04,1,3.2,1,N,43,151,1,14.0,3.0,0.5,3.5,0.0,0.3,21.3,2.5
2,2020-01-01 01:14:11,2020-01-01 01:20:12,1,1.22,1,N,237,140,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 01:29:42,2020-01-01 01:45:00,1,1.94,1,N,237,48,1,11.5,0.5,0.5,3.82,0.0,0.3,19.12,2.5
2,2020-01-01 01:50:27,2020-01-01 02:07:24,1,3.38,1,N,48,107,1,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
1,2020-01-01 01:20:05,2020-01-01 01:50:23,3,5.2,1,N,48,261,1,22.0,3.0,0.5,1.0,0.0,0.3,26.8,2.5
1,2020-01-01 01:55:36,2020-01-01 02:02:36,1,1.2,1,N,261,231,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
1,2020-01-01 01:22:31,2020-01-01 01:35:29,1,3.0,1,N,148,137,1,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
1,2020-01-01 01:39:24,2020-01-01 01:45:17,1,1.2,1,N,137,79,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2020-01-01 01:49:29,2020-01-01 02:10:06,2,2.8,1,N,79,48,1,14.5,3.0,0.5,2.0,0.0,0.3,20.3,2.5
2,2020-01-01 01:10:46,2020-01-01 01:17:16,2,1.4,1,N,211,113,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 01:20:44,2020-01-01 01:36:12,2,3.34,1,N,107,141,1,13.0,0.5,0.5,1.5,0.0,0.3,18.3,2.5
2,2020-01-01 01:46:53,2020-01-01 01:50:05,3,0.75,1,N,140,262,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 01:53:44,2020-01-01 01:58:49,2,1.08,1,N,262,236,1,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
1,2020-01-01 01:01:50,2020-01-01 01:15:59,1,1.9,1,N,116,168,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.0
2,2020-01-01 01:00:57,2020-01-01 01:05:36,2,0.62,1,N,260,260,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
2,2020-01-01 01:08:48,2020-01-01 01:09:05,2,0.06,1,N,7,7,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
2,2020-01-01 01:29:59,2020-01-01 01:37:49,2,1.32,1,N,129,129,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38,0.0
2,2020-01-01 01:45:31,2020-01-01 02:07:31,2,8.49,1,N,129,258,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,0.0
1,2020-01-01 01:07:18,2020-01-01 01:24:35,2,2.7,1,N,249,233,1,13.0,3.0,0.5,1.68,0.0,0.3,18.48,2.5
1,2020-01-01 01:32:43,2020-01-01 01:41:32,2,1.4,1,N,170,79,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 01:42:16,2020-01-01 02:11:34,1,8.6,1,N,79,116,1,29.0,3.0,0.5,6.55,0.0,0.3,39.35,2.5
2,2020-01-01 01:10:59,2020-01-01 01:18:20,1,1.69,1,N,166,151,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,0.0
2,2020-01-01 01:20:51,2020-01-01 01:36:09,1,6.03,1,N,238,243,1,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5
2,2020-01-01 01:54:40,2020-01-01 01:58:59,1,0.76,1,N,239,238,1,5.0,0.5,0.5,0.5,0.0,0.3,9.3,2.5
2,2020-01-01 01:26:40,2020-01-01 01:55:39,2,10.61,1,N,132,61,2,32.5,0.5,0.5,0.0,0.0,0.3,33.8,0.0
2,2020-01-01 01:17:50,2020-01-01 01:50:27,5,20.47,2,N,132,244,1,52.0,0.0,0.5,11.78,6.12,0.3,70.7,0.0
2,2020-01-01 01:06:14,2020-01-01 01:27:46,5,4.01,1,N,79,262,1,16.0,0.5,0.5,3.0,0.0,0.3,22.8,2.5
2,2020-01-01 01:29:04,2020-01-01 01:50:16,5,7.2,1,N,262,243,2,24.0,0.5,0.5,0.0,0.0,0.3,27.8,2.5
2,2020-01-01 01:51:11,2020-01-01 02:18:19,5,11.12,1,N,243,100,2,34.0,0.5,0.5,0.0,0.0,0.3,37.8,2.5
2,2020-01-01 00:55:19,2020-01-01 01:09:52,6,2.83,1,N,164,263,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
2,2020-01-01 01:14:21,2020-01-01 01:20:16,6,1.0,1,N,237,262,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 01:31:47,2020-01-01 01:49:25,6,2.79,1,N,237,43,1,13.5,0.5,0.5,3.0,0.0,0.3,20.3,2.5
1,2020-01-01 01:22:29,2020-01-01 01:24:39,1,0.1,1,N,237,237,3,3.5,3.0,0.5,0.0,0.0,0.3,7.3,2.5
1,2020-01-01 01:28:04,2020-01-01 01:31:36,2,0.5,1,N,162,233,1,4.5,3.0,0.5,3.0,0.0,0.3,11.3,2.5
1,2020-01-01 01:39:51,2020-01-01 01:46:22,1,1.4,1,N,170,79,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
1,2020-01-01 01:47:28,2020-01-01 01:51:15,1,0.6,1,N,79,4,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-01 01:53:24,2020-01-01 02:19:02,2,5.1,1,N,4,75,1,21.0,3.0,0.5,4.95,0.0,0.3,29.75,2.5
1,2020-01-01 01:38:00,2020-01-01 01:45:01,2,0.9,1,N,170,161,2,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
1,2020-01-01 01:50:04,2020-01-01 02:03:05,3,2.0,1,N,161,79,1,10.0,3.0,0.5,2.0,0.0,0.3,15.8,2.5
2,2020-01-01 01:01:56,2020-01-01 01:10:32,1,4.81,1,N,238,244,1,14.5,0.5,0.5,5.49,0.0,0.3,23.79,2.5
2,2020-01-01 01:21:17,2020-01-01 01:24:25,1,0.69,1,N,166,166,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,0.0
2,2020-01-01 01:34:27,2020-01-01 01:38:03,1,0.78,1,N,50,48,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 01:39:31,2020-01-01 02:07:19,1,3.96,1,N,48,114,1,19.0,0.5,0.5,3.0,0.0,0.3,25.8,2.5
1,2020-01-01 01:07:49,2020-01-01 01:23:02,1,3.5,1,N,239,42,1,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
1,2020-01-01 01:24:45,2020-01-01 01:39:58,3,2.5,1,N,42,74,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,0.0
1,2020-01-01 01:42:16,2020-01-01 01:46:04,1,0.5,1,N,74,74,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
1,2020-01-01 01:48:48,2020-01-01 01:54:44,1,1.3,1,N,74,41,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
1,2020-01-01 01:56:41,2020-01-01 02:08:27,1,2.4,1,N,41,236,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
1,2020-01-01 01:04:32,2020-01-01 01:22:07,2,2.4,1,Y,161,263,1,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
1,2020-01-01 01:26:17,2020-01-01 01:30:58,1,1.2,1,Y,141,229,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 01:39:59,2020-01-01 01:51:14,1,2.9,1,Y,161,263,1,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
1,2020-01-01 01:57:38,2020-01-01 02:05:00,1,1.8,1,Y,262,162,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-01 01:07:16,2020-01-01 01:13:00,2,0.73,1,N,237,263,1,5.5,0.5,0.5,2.79,0.0,0.3,12.09,2.5
2,2020-01-01 01:19:03,2020-01-01 01:24:13,1,0.78,1,N,236,262,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 01:31:22,2020-01-01 01:41:12,1,1.95,1,N,262,238,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 01:51:05,2020-01-01 02:01:06,1,1.4,1,N,151,24,1,8.5,0.5,0.5,2.0,0.0,0.3,11.8,0.0
1,2020-01-01 01:07:52,2020-01-01 01:11:43,2,0.6,1,N,249,158,1,4.5,3.0,0.5,0.83,0.0,0.3,9.13,2.5
1,2020-01-01 01:12:03,2020-01-01 01:18:09,2,1.0,1,N,158,125,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 01:19:15,2020-01-01 01:24:20,2,0.8,1,N,125,231,1,5.5,3.0,0.5,1.0,0.0,0.3,10.3,2.5
1,2020-01-01 01:25:27,2020-01-01 01:30:32,2,1.3,1,N,231,249,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2020-01-01 01:42:15,2020-01-01 01:53:27,2,1.9,1,N,164,249,1,9.0,3.0,0.5,1.0,0.0,0.3,13.8,2.5
1,2020-01-01 01:55:27,2020-01-01 02:17:18,2,4.8,1,N,68,151,1,19.5,3.0,0.5,0.0,0.0,0.3,23.3,2.5
2,2020-01-01 01:15:16,2020-01-01 01:36:14,1,4.9,1,N,48,74,2,18.5,0.5,0.5,0.0,0.0,0.3,22.3,2.5
2,2020-01-01 01:45:09,2020-01-01 01:50:32,1,0.7,1,N,263,140,1,5.5,0.5,0.5,1.4,0.0,0.3,10.7,2.5
